"e","# This is a sample Python script.

# Press Shift+F10 to execute it or replace it with your code.
# Press Double Shift to search everywhere for classes, files, tool windows, actions, and settings.


def print_hi(name):
    # Use a breakpoint in the code line below to debug your script.
    print(f'Hi, {name}')  # Press Ctrl+F8 to toggle the breakpoint.


# Press the green button in the gutter to run the script.
if __name__ == '__main__':
    print_hi('PyCharm')

# See PyCharm help at https://www.jetbrains.com/help/pycharm/
","","0","1612829774016","main.py",""
"a","Right","","","1612833979412","task2.py",""
"a","Right","","","1612833979440","task2.py",""
"a","Right","","","1612833979471","task2.py",""
"a","Right","","","1612833979504","task2.py",""
"a","Right","","","1612833979531","task2.py",""
"a","Right","","","1612833979564","task2.py",""
"a","Right","","","1612833979593","task2.py",""
"a","Right","","","1612833979623","task2.py",""
"a","Left","","","1612833980000","task2.py",""
"a","Backspace","","","1612833980318","task2.py",""
"e","",")","215","1612833980330","task2.py",""
"a","Up","","","1612833980469","task2.py",""
"a","Left","","","1612833980732","task2.py",""
"a","Left","","","1612833981263","task2.py",""
"a","Left","","","1612833981303","task2.py",""
"a","Left","","","1612833981337","task2.py",""
"a","Left","","","1612833981842","task2.py",""
"a","Left","","","1612833982362","task2.py",""
"a","Left","","","1612833982392","task2.py",""
"a","Left","","","1612833982422","task2.py",""
"a","Left","","","1612833982453","task2.py",""
"a","Left","","","1612833982482","task2.py",""
"a","Left","","","1612833982514","task2.py",""
"a","Left","","","1612833982546","task2.py",""
"a","Left","","","1612833982578","task2.py",""
"a","Left","","","1612833982609","task2.py",""
"a","Left","","","1612833982640","task2.py",""
"a","Left","","","1612833982671","task2.py",""
"a","Left","","","1612833982700","task2.py",""
"a","Left","","","1612833982730","task2.py",""
"a","Left","","","1612833982761","task2.py",""
"a","Left","","","1612833982790","task2.py",""
"a","Left","","","1612833982822","task2.py",""
"a","Left","","","1612833982865","task2.py",""
"a","Left","","","1612833983082","task2.py",""
"a","Backspace","","","1612833983589","task2.py",""
"e","","(","146","1612833983599","task2.py",""
"a","Backspace","","","1612833983825","task2.py",""
"e","","l","145","1612833983836","task2.py",""
"a","Backspace","","","1612833984024","task2.py",""
"e","","a","144","1612833984047","task2.py",""
"a","Backspace","","","1612833984255","task2.py",""
"e","","v","143","1612833984266","task2.py",""
"a","Backspace","","","1612833984521","task2.py",""
"e","","e","142","1612833984532","task2.py",""
"a","Right","","","1612833984718","task2.py",""
"a","Right","","","1612833985248","task2.py",""
"a","Right","","","1612833985280","task2.py",""
"a","Right","","","1612833985312","task2.py",""
"a","Right","","","1612833985341","task2.py",""
"a","Right","","","1612833985371","task2.py",""
"a","Right","","","1612833985399","task2.py",""
"a","Right","","","1612833985433","task2.py",""
"a","Right","","","1612833985463","task2.py",""
"a","Right","","","1612833985502","task2.py",""
"a","Right","","","1612833985537","task2.py",""
"a","Right","","","1612833985562","task2.py",""
"a","Right","","","1612833985595","task2.py",""
"a","Right","","","1612833985626","task2.py",""
"a","Right","","","1612833985656","task2.py",""
"a","Right","","","1612833985688","task2.py",""
"a","Right","","","1612833985722","task2.py",""
"a","Right","","","1612833985750","task2.py",""
"a","Right","","","1612833985781","task2.py",""
"a","Right","","","1612833985808","task2.py",""
"a","Right","","","1612833985841","task2.py",""
"a","Right","","","1612833985871","task2.py",""
"a","Right","","","1612833985902","task2.py",""
"a","Right","","","1612833985932","task2.py",""
"a","Right","","","1612833985963","task2.py",""
"a","Right","","","1612833985993","task2.py",""
"a","Right","","","1612833986323","task2.py",""
"a","Backspace","","","1612833986581","task2.py",""
"e","",")","168","1612833986593","task2.py",""
"a","Up","","","1612833986748","task2.py",""
"a","Left","","","1612833986894","task2.py",""
"a","Left","","","1612833987422","task2.py",""
"a","Left","","","1612833987454","task2.py",""
"a","Left","","","1612833987482","task2.py",""
"a","Left","","","1612833987513","task2.py",""
"a","Left","","","1612833987543","task2.py",""
"a","Left","","","1612833987574","task2.py",""
"a","Left","","","1612833987617","task2.py",""
"a","Left","","","1612833987648","task2.py",""
"a","Left","","","1612833987840","task2.py",""
"a","Left","","","1612833988022","task2.py",""
"a","Left","","","1612833988191","task2.py",""
"a","Left","","","1612833988416","task2.py",""
"a","Right","","","1612833988628","task2.py",""
"a","Backspace","","","1612833988822","task2.py",""
"e","","(","92","1612833988834","task2.py",""
"a","Backspace","","","1612833989177","task2.py",""
"e","","l","91","1612833989190","task2.py",""
"a","Backspace","","","1612833989503","task2.py",""
"e","","a","90","1612833989516","task2.py",""
"a","Backspace","","","1612833989702","task2.py",""
"e","","v","89","1612833989715","task2.py",""
"a","Backspace","","","1612833990054","task2.py",""
"e","","e","88","1612833990065","task2.py",""
"a","Right","","","1612833990687","task2.py",""
"a","Right","","","1612833991208","task2.py",""
"a","Right","","","1612833991239","task2.py",""
"a","Right","","","1612833991282","task2.py",""
"a","Right","","","1612833991326","task2.py",""
"a","Right","","","1612833991354","task2.py",""
"a","Right","","","1612833991384","task2.py",""
"a","Right","","","1612833991414","task2.py",""
"a","Right","","","1612833991446","task2.py",""
"a","Right","","","1612833991475","task2.py",""
"a","Right","","","1612833991505","task2.py",""
"a","Right","","","1612833991536","task2.py",""
"a","Right","","","1612833991565","task2.py",""
"a","Right","","","1612833991596","task2.py",""
"a","Right","","","1612833991627","task2.py",""
"a","Right","","","1612833991657","task2.py",""
"a","Right","","","1612833991688","task2.py",""
"a","Right","","","1612833991718","task2.py",""
"a","Right","","","1612833991747","task2.py",""
"a","Right","","","1612833991779","task2.py",""
"a","Right","","","1612833991820","task2.py",""
"a","Right","","","1612833991850","task2.py",""
"a","Right","","","1612833991882","task2.py",""
"a","Right","","","1612833991912","task2.py",""
"a","Right","","","1612833991941","task2.py",""
"a","Right","","","1612833991977","task2.py",""
"a","Right","","","1612833992005","task2.py",""
"a","Right","","","1612833992036","task2.py",""
"a","Right","","","1612833992066","task2.py",""
"a","Right","","","1612833992100","task2.py",""
"a","Right","","","1612833992128","task2.py",""
"a","Right","","","1612833992158","task2.py",""
"a","Right","","","1612833992188","task2.py",""
"a","Right","","","1612833992217","task2.py",""
"a","Right","","","1612833992248","task2.py",""
"a","Right","","","1612833992282","task2.py",""
"a","Backspace","","","1612833992615","task2.py",""
"e","",")","123","1612833992625","task2.py",""
"a","Enter","","","1612833997821","task2.py",""
"e","        
","","524","1612833997832","task2.py",""
"a","Backspace","","","1612834000397","task2.py",""
"e",""," ","531","1612834000408","task2.py",""
"e","","   ","528","1612834000418","task2.py",""
"a","Backspace","","","1612834000768","task2.py",""
"e",""," ","527","1612834000780","task2.py",""
"e","","   ","524","1612834000790","task2.py",""
"a","Backspace","","","1612834001019","task2.py",""
"e","","
","524","1612834001026","task2.py",""
"e","(","","176","1612834101885","task2.py",""
"k","(","","177","1612834101885","task2.py",""
"a","Left","","","1612834102789","task2.py",""
"e","e","","176","1612834104414","task2.py",""
"k","e","","177","1612834104414","task2.py",""
"e","v","","177","1612834104674","task2.py",""
"k","v","","178","1612834104679","task2.py",""
"e","a","","178","1612834104740","task2.py",""
"k","a","","179","1612834104746","task2.py",""
"e","l","","179","1612834104814","task2.py",""
"k","l","","180","1612834104818","task2.py",""
"e",")","","208","1612834109840","task2.py",""
"k",")","","209","1612834109841","task2.py",""
"a","Up","","","1612834110332","task2.py",""
"a","Left","","","1612834110423","task2.py",""
"a","Left","","","1612834110947","task2.py",""
"a","Left","","","1612834110978","task2.py",""
"a","Left","","","1612834111009","task2.py",""
"a","Left","","","1612834111063","task2.py",""
"a","Left","","","1612834111094","task2.py",""
"a","Left","","","1612834111123","task2.py",""
"a","Left","","","1612834111153","task2.py",""
"a","Left","","","1612834111184","task2.py",""
"a","Left","","","1612834111212","task2.py",""
"a","Left","","","1612834111244","task2.py",""
"a","Left","","","1612834111275","task2.py",""
"a","Left","","","1612834111304","task2.py",""
"a","Left","","","1612834111335","task2.py",""
"a","Left","","","1612834111366","task2.py",""
"a","Left","","","1612834111396","task2.py",""
"a","Left","","","1612834111426","task2.py",""
"a","Left","","","1612834111457","task2.py",""
"a","Left","","","1612834111487","task2.py",""
"a","Left","","","1612834111517","task2.py",""
"a","Left","","","1612834111561","task2.py",""
"a","Left","","","1612834111591","task2.py",""
"a","Left","","","1612834111621","task2.py",""
"a","Left","","","1612834111652","task2.py",""
"a","Left","","","1612834111876","task2.py",""
"a","Left","","","1612834112043","task2.py",""
"e","e","","136","1612834112552","task2.py",""
"k","e","","137","1612834112552","task2.py",""
"e","v","","137","1612834112780","task2.py",""
"k","v","","138","1612834112787","task2.py",""
"e","a","","138","1612834112872","task2.py",""
"k","a","","139","1612834112878","task2.py",""
"e","l","","139","1612834112966","task2.py",""
"k","l","","140","1612834112970","task2.py",""
"e","(","","140","1612834114056","task2.py",""
"k","(","","141","1612834114056","task2.py",""
"a","Right","","","1612834114355","task2.py",""
"a","Right","","","1612834114876","task2.py",""
"a","Right","","","1612834114909","task2.py",""
"a","Right","","","1612834114941","task2.py",""
"a","Right","","","1612834114970","task2.py",""
"a","Right","","","1612834115000","task2.py",""
"a","Right","","","1612834115028","task2.py",""
"a","Right","","","1612834115061","task2.py",""
"a","Right","","","1612834115091","task2.py",""
"a","Right","","","1612834115121","task2.py",""
"a","Right","","","1612834115151","task2.py",""
"a","Right","","","1612834115181","task2.py",""
"a","Right","","","1612834115212","task2.py",""
"a","Right","","","1612834115267","task2.py",""
"a","Right","","","1612834115299","task2.py",""
"a","Right","","","1612834115328","task2.py",""
"a","Right","","","1612834115355","task2.py",""
"a","Right","","","1612834115389","task2.py",""
"a","Right","","","1612834115422","task2.py",""
"a","Right","","","1612834115449","task2.py",""
"a","Right","","","1612834115480","task2.py",""
"a","Right","","","1612834115511","task2.py",""
"a","Right","","","1612834115543","task2.py",""
"a","Right","","","1612834115568","task2.py",""
"a","Right","","","1612834115601","task2.py",""
"a","Right","","","1612834116020","task2.py",""
"e",")","","167","1612834116979","task2.py",""
"k",")","","168","1612834116979","task2.py",""
"a","Up","","","1612834117285","task2.py",""
"a","Left","","","1612834117408","task2.py",""
"a","Left","","","1612834117925","task2.py",""
"a","Left","","","1612834117955","task2.py",""
"a","Left","","","1612834117984","task2.py",""
"a","Left","","","1612834118016","task2.py",""
"a","Left","","","1612834118047","task2.py",""
"a","Left","","","1612834118078","task2.py",""
"a","Left","","","1612834118109","task2.py",""
"a","Left","","","1612834118140","task2.py",""
"a","Left","","","1612834118169","task2.py",""
"a","Left","","","1612834118200","task2.py",""
"a","Left","","","1612834118231","task2.py",""
"a","Left","","","1612834118261","task2.py",""
"a","Left","","","1612834118291","task2.py",""
"a","Left","","","1612834118321","task2.py",""
"a","Left","","","1612834118353","task2.py",""
"a","Left","","","1612834118395","task2.py",""
"a","Left","","","1612834118441","task2.py",""
"a","Left","","","1612834118468","task2.py",""
"a","Left","","","1612834118500","task2.py",""
"a","Left","","","1612834118529","task2.py",""
"a","Left","","","1612834118728","task2.py",""
"a","Left","","","1612834118926","task2.py",""
"a","Left","","","1612834119103","task2.py",""
"a","Right","","","1612834119384","task2.py",""
"e","e","","88","1612834119870","task2.py",""
"k","e","","89","1612834119870","task2.py",""
"e","v","","89","1612834120089","task2.py",""
"k","v","","90","1612834120097","task2.py",""
"e","a","","90","1612834120150","task2.py",""
"k","a","","91","1612834120155","task2.py",""
"e","l","","91","1612834120258","task2.py",""
"k","l","","92","1612834120262","task2.py",""
"e","(","","92","1612834120845","task2.py",""
"k","(","","93","1612834120846","task2.py",""
"a","Right","","","1612834121134","task2.py",""
"a","Right","","","1612834121666","task2.py",""
"a","Right","","","1612834121694","task2.py",""
"a","Right","","","1612834121726","task2.py",""
"a","Right","","","1612834121754","task2.py",""
"a","Right","","","1612834121785","task2.py",""
"a","Right","","","1612834121816","task2.py",""
"a","Right","","","1612834121848","task2.py",""
"a","Right","","","1612834121878","task2.py",""
"a","Right","","","1612834121906","task2.py",""
"a","Right","","","1612834121936","task2.py",""
"a","Right","","","1612834121969","task2.py",""
"a","Right","","","1612834121998","task2.py",""
"a","Right","","","1612834122030","task2.py",""
"a","Right","","","1612834122072","task2.py",""
"a","Right","","","1612834122100","task2.py",""
"a","Right","","","1612834122131","task2.py",""
"a","Right","","","1612834122161","task2.py",""
"a","Right","","","1612834122192","task2.py",""
